TITLE,PDF_LINK
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg57.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg58.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg59.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg60.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg61.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg62.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg63.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg64.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg65.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg66.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg67.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg68.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg69.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg70.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg71.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg72.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg73.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg74.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg75.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg76.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg77.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg78.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg79.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg80.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg81.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg82.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg83.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg84.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg85.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg86.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg87.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg88.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg89.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg90.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg91.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg92.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg93.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg94.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg95.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg96.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg97.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg98.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg99.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg100.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg101.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/eb/dg102.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/allrec.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/int.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/ar.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/tr.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/ntr.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/cr.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex1.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex2.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex3.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex4.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex4a.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex4b.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex5.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex6.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex7.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex8.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex9.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex91.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex92.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex93.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex94.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10a.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10b.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10c.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10d.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10e.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10f.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10g.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10h.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10i.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex10j.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex11.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex12.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex13.pdf
India's Union Budget 2022-23: Climate Budget and Green Bonds,https://www.indiabudget.gov.in/doc/rec/annex14.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_roadmap_automobile_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/overview_jal_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/overview_kirinhd_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/overview_tokyogas_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/overview_hokuriku_electric_power_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/basic_guidelines_on_climate_transition_finance_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/overview_basic_guidelines_on_climate_transition_finance_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_technology_roadmap_iron_and_steel_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_technology_roadmap_iron_and_steel_jpn.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_technology_roadmap_chemistry_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_technology_roadmap_chemistry_jpn.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_technology_roadmap_power_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_roadmap_electric_jpn.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_roadmap_gas_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_roadmap_gas_jpn.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_roadmap_oil_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_roadmap_oil_jpn.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_technology_roadmap_paper_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_technology_roadmap_paper_jpn.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_technology_roadmap_cement_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_technology_roadmap_cement_jpn.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_roadmap_automobile_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_roadmap_automotive_jpn.pdf
Technology Roadmap for Transition Finance,https://www.mlit.go.jp/common/001354314.pdf
Technology Roadmap for Transition Finance,https://www.mlit.go.jp/maritime/content/001447061.pdf
Technology Roadmap for Transition Finance,https://www.mlit.go.jp/common/001445923.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_nykline_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_nykline_jpn.pdf
Technology Roadmap for Transition Finance,https://www.nyk.com/english/news/2021/__icsFiles/afieldfile/2021/07/30/DNV_NYK_Green-Transition_FW_SPO_ALL_ENG.pdf
Technology Roadmap for Transition Finance,https://www.dnv.jp/Images/00_JP_NYK_Green-Transition_Bond_SPO_20210701_tcm29-203740.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_mol_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_mol_jpn.pdf
Technology Roadmap for Transition Finance,https://www.jcr.co.jp/download/0f009ec300aafb5bd5e1f01f19eae96c60e0bd700de809ea46/21d0586_en2.pdf
Technology Roadmap for Transition Finance,https://www.jcr.co.jp/download/f82e0cfcc4b094b111f24cc224ec824474fec94c7b47b14e24/21d0586_2.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_kline_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_kline_jpn.pdf
Technology Roadmap for Transition Finance,https://www.jcr.co.jp/download/0144f5547591c378c9238232788227c86424935c2815782142/21d0585_en.pdf
Technology Roadmap for Transition Finance,https://www.jcr.co.jp/download/33845b6868e1e6986f6bfb0cbb6169cca3162126c5b371bbc6/21d0585.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_jfehd_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_jfehd_jpn.pdf
Technology Roadmap for Transition Finance,https://www.jcr.co.jp/download/28f85d9d45bb3f28b5880624f505fb379f850dcab0caf367bc/21d1195en220510.pdf
Technology Roadmap for Transition Finance,https://www.jcr.co.jp/download/2e2de22e6661149d8967f29296bf9de934344cc94eb2ef9e1f/21d1195_220510%E4%BF%AE%E6%AD%A3.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_jal_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_jal_jpn.pdf
Technology Roadmap for Transition Finance,https://mstar-sustops-cdn-mainwebsite-s3.s3.amazonaws.com/docs/default-source/spos/japan-airlines-co.-ltd.-transition-bond-framework-second-party-opinion-(2022).pdf?sfvrsn=aaf4db91_1
Technology Roadmap for Transition Finance,https://mstar-sustops-cdn-mainwebsite-s3.s3.amazonaws.com/docs/default-source/spos/japan-airlines-co.-ltd.-transition-bond-framework-second-party-opinion-(2022)-japanese3d1d96cc-b48c-419a-bc95-7a7bcd270e7c.pdf?sfvrsn=c124cf42_1
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_sumitomochem_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_sumitomochem_jpn.pdf
Technology Roadmap for Transition Finance,https://www.jcr.co.jp/download/8c42ef55d72239e2d02c41421154d9121789535c41718492ad/21d1282en.pdf
Technology Roadmap for Transition Finance,https://www.jcr.co.jp/download/1a4da4b3fda1c65f37df9c5e1644dd65e1be9465dd749ff75a/21d1282.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_tokyogas_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_tokyogas_jpn.pdf
Technology Roadmap for Transition Finance,"https://webmagazine.dnv.co.jp/assets/images/sus_list/data/sus_finance_list_/pdfreport_e/48.%20Tokyo%20Gas%20Co.,%20Ltd..pdf"
Technology Roadmap for Transition Finance,https://webmagazine.dnv.co.jp/assets/images/sus_list/data/sus_finance_list_/pdfreport_j/48.%20%E6%9D%B1%E4%BA%AC%E3%82%AC%E3%82%B9%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_jera_eng.pdf
Technology Roadmap for Transition Finance,https://www.meti.go.jp/policy/energy_environment/global_warming/transition/transition_finance_case_study_jera_jpn.pdf
Technology Roadmap for Transition Finance,https://www.dnv.jp/Images/JERA_TB_SPO_EN_tcm29-220973.pdf
Technology Roadmap for Transition Finance,"https://webmagazine.dnv.co.jp/assets/images/sus_list/data/sus_finance_list_/pdfreport_e/47.JERA%20Co.,%20Inc..pdf"
